1673716923.596447,0
1673716923.703876,7
1673716923.810100,9
1673716923.915162,17
1673716924.022278,18
1673716924.130719,17
1673716924.238322,18
1673716924.342704,16
1673716924.447523,15
1673716924.555378,13
1673716924.660550,11
1673716924.766260,17
1673716924.871362,16
1673716924.975775,23
1673716925.082008,24
1673716925.186194,23
1673716925.290887,27
1673716925.396143,27
1673716925.502561,26
1673716925.606521,29
1673716925.711641,29
1673716925.817309,29
1673716925.925972,31
1673716926.033033,30
1673716926.143285,30
1673716926.248011,30
1673716926.352114,29
1673716926.458838,29
1673716926.566751,27
1673716926.670843,20
1673716926.776405,21
1673716926.884770,16
1673716926.995451,13
1673716927.103521,13
1673716927.212124,11
1673716927.322882,11
1673716927.428426,12
1673716927.532650,12
1673716927.637571,12
1673716927.743209,11
1673716927.847775,11
1673716927.953901,12
1673716928.061089,11
1673716928.166167,10
1673716928.271386,12
1673716928.377049,8
1673716928.481684,10
1673716928.586248,10
1673716928.698148,14
1673716928.803833,9
1673716928.911729,9
1673716929.018766,9
1673716929.126639,11
1673716929.233010,11
1673716929.337579,10
1673716929.442943,10
1673716929.549138,10
1673716929.653507,9
1673716929.757989,9
1673716929.862133,9
1673716929.969604,10
1673716930.079841,11
1673716930.184213,11
1673716930.292463,11
1673716930.397423,10
1673716930.502543,11
1673716930.608813,11
1673716930.715049,10
1673716930.821802,11
1673716930.927018,11
1673716931.032337,11
1673716931.137075,11
1673716931.242585,11
1673716931.351635,11
1673716931.458120,11
1673716931.564842,11
1673716931.671323,11
1673716931.775949,11
1673716931.882711,10
1673716931.987488,11
1673716932.092706,12
1673716932.202442,20
1673716932.309838,16
1673716932.414766,20
1673716932.519940,22
1673716932.624944,22
1673716932.731009,26
1673716932.835820,30
1673716932.940663,30
1673716933.047222,33
1673716933.153681,36
1673716933.258811,34
1673716933.366558,34
1673716933.473677,36
1673716933.578708,32
1673716933.685028,27
1673716933.789628,23
1673716933.896340,17
1673716934.001378,12
1673716934.107618,2
1673716934.211995,2
1673716934.316337,2
1673716934.420626,3
1673716934.527072,4
1673716934.631439,6
1673716934.735620,5
1673716934.839978,5
1673716934.949139,6
1673716935.054209,9
1673716935.158334,7
1673716935.264290,7
1673716935.369940,8
1673716935.477386,10
1673716935.583397,8
1673716935.688958,8
1673716935.795213,10
1673716935.902086,10
1673716936.008538,9
1673716936.113471,10
1673716936.220596,9
1673716936.325565,10
1673716936.430778,10
1673716936.536644,10
1673716936.640921,11
1673716936.746169,10
1673716936.854695,12
1673716936.961923,11
1673716937.069644,11
1673716937.174468,10
1673716937.278749,11
1673716937.389516,12
1673716937.494712,13
1673716937.599438,13
1673716937.706175,10
1673716937.810894,10
1673716937.922308,11
1673716938.026319,12
1673716938.132013,12
1673716938.243766,10
1673716938.348870,10
1673716938.452906,10
1673716938.557343,10
1673716938.671835,10
1673716938.780668,10
1673716938.884936,11
1673716938.989817,9
1673716939.098652,11
1673716939.203080,10
1673716939.308402,18
1673716939.413257,15
1673716939.519436,17
1673716939.623954,20
1673716939.730974,22
1673716939.840172,26
1673716939.945616,30
1673716940.056300,31
1673716940.161622,36
1673716940.274684,36
1673716940.392453,34
1673716940.506521,38
1673716940.611641,38
1673716940.718559,32
1673716940.823758,25
1673716940.929697,22
1673716941.034039,22
1673716941.139991,16
1673716941.245350,13
1673716941.365422,10
1673716941.470556,9
