1673716743.680901,0
1673716743.786259,7
1673716743.894391,5
1673716743.998837,11
1673716744.106310,18
1673716744.217303,24
1673716744.326095,33
1673716744.430233,39
1673716744.535170,51
1673716744.641526,58
1673716744.747170,67
1673716744.852805,74
1673716744.960134,82
1673716745.064237,86
1673716745.171295,94
1673716745.275678,99
1673716745.380340,99
1673716745.485282,100
1673716745.600025,99
1673716745.709441,100
1673716745.816547,100
1673716745.922401,100
1673716746.027115,100
1673716746.132183,99
1673716746.238992,100
1673716746.349088,100
1673716746.465370,100
1673716746.578728,100
1673716746.684934,100
1673716746.791322,99
1673716746.895838,94
1673716747.000072,96
1673716747.106155,96
1673716747.211669,96
1673716747.316719,96
1673716747.420956,96
1673716747.526234,96
1673716747.631424,97
1673716747.736325,97
1673716747.841040,99
1673716747.947308,98
1673716748.054156,98
1673716748.158796,99
1673716748.263821,99
1673716748.368531,94
1673716748.485195,94
1673716748.594592,93
1673716748.698902,93
1673716748.814196,95
1673716748.919589,99
1673716749.023920,99
1673716749.130715,99
1673716749.235223,99
1673716749.340040,100
1673716749.444363,99
1673716749.550010,98
1673716749.654697,99
1673716749.759583,98
1673716749.882874,99
1673716749.987349,99
1673716750.091703,99
1673716750.196455,98
1673716750.303162,99
1673716750.413722,99
1673716750.518613,96
1673716750.623346,92
1673716750.732877,85
1673716750.844173,79
1673716750.948980,74
1673716751.054658,74
1673716751.159910,73
1673716751.271569,74
1673716751.375880,74
1673716751.480267,74
1673716751.586375,72
1673716751.691945,72
1673716751.795964,72
1673716751.900900,73
1673716752.006829,76
1673716752.114058,76
1673716752.228118,74
1673716752.337971,72
1673716752.442707,72
1673716752.547469,70
1673716752.652710,70
1673716752.760087,72
1673716752.866312,74
1673716752.971373,74
1673716753.078599,75
1673716753.184626,72
1673716753.290319,73
1673716753.396114,72
1673716753.500748,72
1673716753.607049,74
1673716753.712527,75
1673716753.817551,76
1673716753.922387,74
1673716754.026637,73
1673716754.132065,72
1673716754.236906,72
1673716754.343625,74
1673716754.449725,75
1673716754.554341,76
1673716754.661320,76
1673716754.767595,76
1673716754.875576,75
1673716754.982253,74
1673716755.087824,72
1673716755.193772,74
1673716755.298771,74
1673716755.405077,75
1673716755.509246,74
1673716755.614067,74
1673716755.718240,75
1673716755.823150,75
1673716755.931087,71
1673716756.036952,74
1673716756.141256,71
1673716756.245245,72
1673716756.358584,72
1673716756.463739,72
1673716756.572005,71
1673716756.680566,69
1673716756.788238,67
1673716756.893905,71
1673716757.010452,73
1673716757.115967,73
1673716757.228552,73
1673716757.334292,73
1673716757.439778,73
1673716757.544022,72
1673716757.647972,69
1673716757.754684,68
1673716757.859768,72
1673716757.964920,73
1673716758.074414,74
1673716758.179598,74
1673716758.285242,74
1673716758.394614,73
1673716758.503909,72
1673716758.615818,70
1673716758.722329,68
1673716758.830305,72
1673716758.937075,72
1673716759.045794,72
1673716759.150634,70
1673716759.255390,72
1673716759.360470,71
1673716759.470722,70
1673716759.669014,70
1673716759.785703,68
1673716759.890085,69
1673716759.995261,68
1673716760.099734,69
1673716760.204465,68
1673716760.310141,69
1673716760.416301,68
1673716760.522491,67
1673716760.627772,62
1673716760.736150,63
1673716760.842736,62
1673716760.947753,62
1673716761.053495,62
1673716761.157537,61
1673716761.262484,62
1673716761.370073,62
1673716761.476702,59
1673716761.580644,60
1673716761.688891,60
1673716761.793074,60
1673716761.900707,59
1673716762.006602,59
1673716762.111614,60
1673716762.216713,60
1673716762.321142,60
1673716762.428747,61
1673716762.540487,61
1673716762.647835,60
1673716762.752602,59
1673716762.857256,61
1673716762.962025,61
1673716763.068109,60
1673716763.173027,59
1673716763.277580,61
1673716763.382151,60
1673716763.487710,61
1673716763.591682,61
